stkcd,dealseq,inscode,biddercode,price_normal,shares,policy_flag
'002291,15,INBK49,INBK49_1,1.103030303,1100,0
'002291,15,FUND52,FUND52_8,1.103030303,1100,0
'002291,15,TRST30,TRST30_4,1.103030303,1040,0
'002291,15,TRST30,TRST30_6,1.103030303,1100,0
'002291,15,TRST30,TRST30_18,1.103030303,440,0
'002291,15,INBK2,INBK2_1,1.090909091,1100,0
'002291,15,FUND9,FUND9_1,1.090909091,400,0
'002291,15,FUND9,FUND9_2,1.090909091,400,0
'002291,15,FUND10,FUND10_6,1.090909091,1100,0
'002291,15,FUND10,FUND10_14,1.090909091,1100,0
'002291,15,FUND10,FUND10_15,1.090909091,1100,0
'002291,15,INBK19,INBK19_1,1.090909091,550,0
'002291,15,INBK19,INBK19_2,1.090909091,1100,0
'002291,15,INBK19,INBK19_5,1.090909091,850,0
'002291,15,INBK20,INBK20_1,1.090909091,400,0
'002291,15,FUND21,FUND21_6,1.090909091,1100,0
'002291,15,FUND34,FUND34_14,1.090909091,1100,0
'002291,15,FUND34,FUND34_17,1.090909091,1100,0
'002291,15,FUND34,FUND34_27,1.090909091,1100,0
'002291,15,TRST24,TRST24_1,1.090909091,500,0
'002291,15,TRST25,TRST25_1,1.090909091,1100,0
'002291,15,INBK66,INBK66_1,1.090909091,300,0
'002291,15,FINC30,FINC30_1,1.090909091,1100,0
'002291,15,INBK69,INBK69_2,1.090909091,250,0
'002291,15,INBK69,INBK69_7,1.090909091,200,0
'002291,15,INBK69,INBK69_8,1.090909091,940,0
'002291,15,INBK69,INBK69_10,1.090909091,1100,0
'002291,15,INBK69,INBK69_11,1.090909091,1000,0
'002291,15,INBK69,INBK69_12,1.090909091,1100,0
'002291,15,INBK69,INBK69_13,1.090909091,1100,0
'002291,15,INSN12,INSN12_10,1.090909091,1100,0
'002291,15,INBK77,INBK77_4,1.090909091,1100,0
'002291,15,INBK77,INBK77_7,1.090909091,110,0
'002291,15,INBK77,INBK77_8,1.090909091,600,0
'002291,15,INBK77,INBK77_9,1.090909091,330,0
'002291,15,INBK77,INBK77_12,1.090909091,130,0
'002291,15,INBK77,INBK77_13,1.090909091,600,0
'002291,15,INBK77,INBK77_18,1.090909091,300,0
'002291,15,INBK77,INBK77_19,1.090909091,300,0
'002291,15,INBK77,INBK77_29,1.090909091,1100,0
'002291,15,INBK77,INBK77_32,1.090909091,1100,0
'002291,15,INBK77,INBK77_34,1.090909091,1100,0
'002291,15,INBK77,INBK77_38,1.090909091,1100,0
'002291,15,INBK77,INBK77_45,1.090909091,1100,0
'002291,15,INBK77,INBK77_47,1.090909091,110,0
'002291,15,TRST32,TRST32_8,1.08969697,300,0
'002291,15,FUND47,FUND47_4,1.086666667,340,0
'002291,15,FUND18,FUND18_13,1.066666667,1100,0
'002291,15,INBK77,INBK77_31,1.065454546,100,0
'002291,15,TRST5,TRST5_1,1.060606061,130,0
'002291,15,INBK8,INBK8_3,1.060606061,500,0
'002291,15,FINC5,FINC5_1,1.060606061,1100,0
'002291,15,INBK33,INBK33_4,1.060606061,550,0
'002291,15,INSN4,INSN4_1,1.060606061,800,0
'002291,15,INSN4,INSN4_2,1.060606061,800,0
'002291,15,INSN4,INSN4_3,1.060606061,800,0
'002291,15,FUND27,FUND27_10,1.060606061,1100,0
'002291,15,FUND27,FUND27_11,1.060606061,1100,0
'002291,15,FUND27,FUND27_12,1.060606061,1100,0
'002291,15,INBK47,INBK47_2,1.060606061,100,0
'002291,15,FUND34,FUND34_1,1.060606061,850,0
'002291,15,FUND34,FUND34_3,1.060606061,100,0
'002291,15,FUND34,FUND34_6,1.060606061,700,0
'002291,15,FUND34,FUND34_9,1.060606061,300,0
'002291,15,FUND34,FUND34_10,1.060606061,700,0
'002291,15,FUND34,FUND34_11,1.060606061,700,0
'002291,15,FUND34,FUND34_12,1.060606061,550,0
'002291,15,FUND34,FUND34_13,1.060606061,250,0
'002291,15,FUND34,FUND34_40,1.060606061,450,0
'002291,15,FUND34,FUND34_42,1.060606061,100,0
'002291,15,FUND34,FUND34_43,1.060606061,300,0
'002291,15,FUND34,FUND34_46,1.060606061,150,0
'002291,15,FUND34,FUND34_48,1.060606061,150,0
'002291,15,FUND34,FUND34_49,1.060606061,150,0
'002291,15,FUND34,FUND34_50,1.060606061,700,0
'002291,15,FUND34,FUND34_54,1.060606061,100,0
'002291,15,FUND34,FUND34_55,1.060606061,100,0
'002291,15,FUND34,FUND34_58,1.060606061,200,0
'002291,15,FUND34,FUND34_61,1.060606061,250,0
'002291,15,FUND34,FUND34_63,1.060606061,850,0
'002291,15,FUND34,FUND34_65,1.060606061,350,0
'002291,15,INBK57,INBK57_1,1.060606061,1100,0
'002291,15,FUND51,FUND51_2,1.060606061,120,0
'002291,15,FUND51,FUND51_4,1.060606061,600,0
'002291,15,INBK77,INBK77_16,1.060606061,100,0
'002291,15,INBK2,INBK2_4,1.054545455,1100,0
'002291,15,INBK9,INBK9_2,1.054545455,1100,0
'002291,15,FINC7,FINC7_1,1.054545455,1100,0
'002291,15,INBK27,INBK27_9,1.054545455,1100,0
'002291,15,FUND17,FUND17_12,1.054545455,1100,0
'002291,15,QFII5,QFII5_1,1.054545455,1100,0
'002291,15,FUND20,FUND20_5,1.054545455,1100,0
'002291,15,FUND30,FUND30_1,1.054545455,1100,0
'002291,15,FUND30,FUND30_3,1.054545455,100,0
'002291,15,FINC21,FINC21_1,1.054545455,1100,0
'002291,15,FINC26,FINC26_1,1.054545455,1100,0
'002291,15,TRST39,TRST39_5,1.054545455,1100,0
'002291,15,TRST41,TRST41_1,1.054545455,1100,0
'002291,15,FINC32,FINC32_1,1.048484849,1100,0
'002291,15,FUND6,FUND6_12,1.047272727,1100,0
'002291,15,FUND6,FUND6_15,1.047272727,1100,0
'002291,15,TRST1,TRST1_1,1.04,540,0
'002291,15,INBK14,INBK14_6,1.036363636,1100,0
'002291,15,INSN9,INSN9_1,1.036363636,1100,0
'002291,15,TRST32,TRST32_8,1.035151515,400,0
'002291,15,TRST7,TRST7_1,1.03030303,1100,0
'002291,15,FUND9,FUND9_1,1.03030303,500,0
'002291,15,FUND9,FUND9_2,1.03030303,500,0
'002291,15,FUND11,FUND11_4,1.03030303,1100,0
'002291,15,FUND11,FUND11_8,1.03030303,250,0
'002291,15,INBK20,INBK20_5,1.03030303,1100,0
'002291,15,INBK21,INBK21_1,1.03030303,1100,0
'002291,15,FUND17,FUND17_18,1.03030303,580,0
'002291,15,FUND17,FUND17_19,1.03030303,640,0
'002291,15,FUND17,FUND17_20,1.03030303,320,0
'002291,15,FUND17,FUND17_22,1.03030303,120,0
'002291,15,FUND17,FUND17_23,1.03030303,130,0
'002291,15,FUND17,FUND17_25,1.03030303,300,0
'002291,15,FUND18,FUND18_11,1.03030303,1100,0
'002291,15,FUND23,FUND23_43,1.03030303,1100,0
'002291,15,FUND23,FUND23_47,1.03030303,1100,0
'002291,15,FUND23,FUND23_53,1.03030303,1100,0
'002291,15,FUND23,FUND23_54,1.03030303,820,0
'002291,15,FUND23,FUND23_91,1.03030303,1100,0
'002291,15,FUND27,FUND27_13,1.03030303,1100,0
'002291,15,TRST17,TRST17_1,1.03030303,1100,0
'002291,15,INSN7,INSN7_3,1.03030303,1100,0
'002291,15,FUND45,FUND45_2,1.03030303,700,0
'002291,15,FUND53,FUND53_27,1.03030303,100,0
'002291,15,INBK66,INBK66_1,1.03030303,500,0
'002291,15,FUND34,FUND34_18,1.024242424,1100,0
'002291,15,FUND34,FUND34_24,1.024242424,1100,0
'002291,15,TRST39,TRST39_1,1.021212121,550,0
'002291,15,INBK24,INBK24_1,1.018181818,1100,0
'002291,15,INBK33,INBK33_4,1.018181818,550,0
'002291,15,FUND25,FUND25_11,1.018181818,1100,0
'002291,15,FUND34,FUND34_20,1.018181818,1100,0
'002291,15,FUND34,FUND34_22,1.018181818,1100,0
'002291,15,FUND34,FUND34_25,1.018181818,1100,0
'002291,15,INBK58,INBK58_1,1.018181818,1100,0
'002291,15,INBK77,INBK77_48,1.016969697,140,0
'002291,15,INBK77,INBK77_36,1.012121212,1100,0
'002291,15,INBK77,INBK77_1,1.00969697,110,0
'002291,15,INBK77,INBK77_15,1.004848485,110,0
'002291,15,INBK77,INBK77_18,1.004848485,450,0
'002291,15,INSN3,INSN3_1,1,1100,0
'002291,15,INSN3,INSN3_2,1,1100,0
'002291,15,INBK41,INBK41_1,1,1100,0
'002291,15,INBK46,INBK46_1,1,550,0
'002291,15,INBK35,INBK35_3,0.998787879,380,0
'002291,15,FUND47,FUND47_2,0.993939394,1100,0
'002291,15,INBK77,INBK77_17,0.992727273,110,0
'002291,15,TRST9,TRST9_1,0.989090909,110,0
'002291,15,FUND4,FUND4_6,0.984848485,1100,0
'002291,15,FUND4,FUND4_10,0.984848485,1100,0
'002291,15,FUND4,FUND4_12,0.984848485,1100,0
'002291,15,FUND4,FUND4_13,0.984848485,1100,0
'002291,15,FUND4,FUND4_14,0.984848485,1100,0
'002291,15,FUND4,FUND4_17,0.984848485,1100,0
'002291,15,INBK29,INBK29_2,0.984242424,440,0
'002291,15,INBK29,INBK29_4,0.984242424,440,0
'002291,15,FUND39,FUND39_4,0.984242424,1100,0
'002291,15,FUND39,FUND39_18,0.984242424,1100,0
'002291,15,FUND39,FUND39_20,0.984242424,800,0
'002291,15,FUND39,FUND39_21,0.984242424,1100,0
'002291,15,FUND39,FUND39_22,0.984242424,1100,0
'002291,15,FUND39,FUND39_23,0.984242424,1100,0
'002291,15,FUND19,FUND19_3,0.981818182,1100,0
'002291,15,FUND19,FUND19_4,0.981818182,600,0
'002291,15,FUND19,FUND19_8,0.981818182,1100,0
'002291,15,INBK47,INBK47_2,0.981818182,100,0
'002291,15,TRST15,TRST15_1,0.974545455,600,0
'002291,15,TRST32,TRST32_8,0.974545455,400,0
'002291,15,TRST4,TRST4_1,0.96969697,620,0
'002291,15,INBK5,INBK5_2,0.96969697,200,0
'002291,15,INBK8,INBK8_1,0.96969697,150,0
'002291,15,INBK13,INBK13_8,0.96969697,1100,0
'002291,15,TRST8,TRST8_1,0.96969697,550,0
'002291,15,INBK20,INBK20_1,0.96969697,400,0
'002291,15,FUND14,FUND14_2,0.96969697,1100,0
'002291,15,TRST11,TRST11_1,0.96969697,300,0
'002291,15,TRST13,TRST13_1,0.96969697,1000,0
'002291,15,FINC11,FINC11_1,0.96969697,1100,0
'002291,15,FUND19,FUND19_1,0.96969697,1100,0
'002291,15,FUND19,FUND19_5,0.96969697,1100,0
'002291,15,FUND19,FUND19_6,0.96969697,1100,0
'002291,15,FUND19,FUND19_11,0.96969697,1100,0
'002291,15,FUND38,FUND38_3,0.96969697,600,0
'002291,15,TRST24,TRST24_1,0.96969697,100,0
'002291,15,INSN7,INSN7_19,0.96969697,550,0
'002291,15,INSN7,INSN7_20,0.96969697,220,0
'002291,15,INSN7,INSN7_22,0.96969697,1100,0
'002291,15,INSN7,INSN7_23,0.96969697,260,0
'002291,15,FUND46,FUND46_1,0.96969697,1100,0
'002291,15,TRST27,TRST27_1,0.96969697,1100,0
'002291,15,FUND53,FUND53_37,0.96969697,1100,0
'002291,15,FUND53,FUND53_69,0.96969697,1100,0
'002291,15,FUND55,FUND55_11,0.96969697,1100,0
'002291,15,FUND56,FUND56_6,0.96969697,1100,0
'002291,15,FUND56,FUND56_9,0.96969697,1100,0
'002291,15,FUND56,FUND56_10,0.96969697,1100,0
'002291,15,FUND56,FUND56_13,0.96969697,1100,0
'002291,15,FUND56,FUND56_18,0.96969697,1100,0
'002291,15,FUND56,FUND56_19,0.96969697,1100,0
'002291,15,INBK76,INBK76_3,0.96969697,1100,0
'002291,15,INBK77,INBK77_28,0.96969697,100,0
'002291,15,FINC20,FINC20_1,0.96,1100,0
'002291,15,INBK28,INBK28_5,0.957575758,1100,0
'002291,15,FUND19,FUND19_2,0.957575758,500,0
'002291,15,FUND19,FUND19_9,0.957575758,100,0
'002291,15,INBK56,INBK56_1,0.957575758,1100,0
'002291,15,FUND15,FUND15_6,0.949090909,1100,0
'002291,15,FUND15,FUND15_8,0.949090909,650,0
'002291,15,FUND15,FUND15_11,0.949090909,500,0
'002291,15,FUND15,FUND15_16,0.949090909,400,0
'002291,15,FUND15,FUND15_17,0.949090909,1000,0
'002291,15,FUND15,FUND15_23,0.949090909,1100,0
'002291,15,FUND15,FUND15_24,0.949090909,1100,0
'002291,15,FUND15,FUND15_26,0.949090909,1100,0
'002291,15,FUND15,FUND15_27,0.949090909,580,0
'002291,15,INBK29,INBK29_2,0.949090909,440,0
'002291,15,INBK29,INBK29_4,0.949090909,440,0
'002291,15,INBK5,INBK5_2,0.945454546,200,0
'002291,15,TRST15,TRST15_1,0.944242424,300,0
'002291,15,INBK64,INBK64_1,0.944242424,550,0
'002291,15,INBK35,INBK35_3,0.941818182,360,0
'002291,15,TRST23,TRST23_1,0.94,500,0
'002291,15,INBK43,INBK43_2,0.939393939,1100,0
'002291,15,FUND23,FUND23_2,0.939393939,140,0
'002291,15,FUND23,FUND23_15,0.939393939,140,0
'002291,15,FUND23,FUND23_49,0.939393939,150,0
'002291,15,FUND23,FUND23_50,0.939393939,200,0
'002291,15,FUND23,FUND23_63,0.939393939,200,0
'002291,15,INBK47,INBK47_2,0.939393939,100,0
'002291,15,FUND58,FUND58_1,0.939393939,1100,0
'002291,15,FUND58,FUND58_5,0.939393939,1100,0
'002291,15,FUND58,FUND58_6,0.939393939,1100,0
'002291,15,FUND58,FUND58_8,0.939393939,1100,0
'002291,15,INBK77,INBK77_10,0.939393939,100,0
'002291,15,INBK77,INBK77_23,0.939393939,100,0
'002291,15,FUND26,FUND26_1,0.933333333,850,0
'002291,15,FUND26,FUND26_2,0.933333333,150,0
'002291,15,FUND26,FUND26_3,0.933333333,100,0
'002291,15,FUND26,FUND26_5,0.933333333,600,0
'002291,15,FUND26,FUND26_6,0.933333333,120,0
'002291,15,FUND26,FUND26_8,0.933333333,1100,0
'002291,15,FUND26,FUND26_10,0.933333333,150,0
'002291,15,FUND26,FUND26_12,0.933333333,280,0
'002291,15,FUND26,FUND26_15,0.933333333,410,0
'002291,15,FUND26,FUND26_19,0.933333333,1100,0
'002291,15,FUND26,FUND26_35,0.933333333,1100,0
'002291,15,FUND26,FUND26_41,0.933333333,720,0
'002291,15,FUND26,FUND26_42,0.933333333,220,0
'002291,15,FUND26,FUND26_45,0.933333333,170,0
'002291,15,FUND26,FUND26_46,0.933333333,170,0
'002291,15,FUND26,FUND26_47,0.933333333,170,0
'002291,15,FUND26,FUND26_48,0.933333333,530,0
'002291,15,FUND26,FUND26_50,0.933333333,1100,0
'002291,15,FUND26,FUND26_51,0.933333333,1100,0
'002291,15,FUND26,FUND26_52,0.933333333,1100,0
'002291,15,FUND26,FUND26_54,0.933333333,430,0
'002291,15,FUND26,FUND26_55,0.933333333,700,0
'002291,15,FUND26,FUND26_56,0.933333333,220,0
'002291,15,FUND26,FUND26_57,0.933333333,480,0
'002291,15,FUND26,FUND26_59,0.933333333,190,0
'002291,15,FUND26,FUND26_61,0.933333333,230,0
'002291,15,FUND26,FUND26_62,0.933333333,190,0
'002291,15,FUND26,FUND26_63,0.933333333,150,0
'002291,15,FUND26,FUND26_64,0.933333333,220,0
'002291,15,FUND26,FUND26_66,0.933333333,270,0
'002291,15,FUND26,FUND26_67,0.933333333,100,0
'002291,15,FUND26,FUND26_68,0.933333333,480,0
'002291,15,FUND26,FUND26_69,0.933333333,660,0
'002291,15,FUND26,FUND26_70,0.933333333,560,0
'002291,15,FUND26,FUND26_71,0.933333333,1100,0
'002291,15,FUND26,FUND26_73,0.933333333,590,0
'002291,15,FUND26,FUND26_74,0.933333333,680,0
'002291,15,FUND26,FUND26_77,0.933333333,140,0
'002291,15,FUND26,FUND26_78,0.933333333,140,0
'002291,15,FUND26,FUND26_79,0.933333333,860,0
'002291,15,FUND26,FUND26_80,0.933333333,110,0
'002291,15,INBK77,INBK77_18,0.926060606,200,0
'002291,15,INBK77,INBK77_30,0.926060606,100,0
'002291,15,TRST3,TRST3_1,0.918787879,1100,0
'002291,15,FUND43,FUND43_4,0.916363636,510,0
'002291,15,FUND43,FUND43_6,0.916363636,1100,0
'002291,15,INSN10,INSN10_2,0.915151515,1100,0
'002291,15,INSN10,INSN10_3,0.915151515,1100,0
'002291,15,INSN10,INSN10_4,0.915151515,1100,0
'002291,15,FUND32,FUND32_5,0.913939394,720,0
'002291,15,INBK12,INBK12_4,0.909090909,1100,0
'002291,15,FUND8,FUND8_1,0.909090909,1100,0
'002291,15,FUND8,FUND8_2,0.909090909,350,0
'002291,15,FUND11,FUND11_2,0.909090909,600,0
'002291,15,INBK20,INBK20_1,0.909090909,300,0
'002291,15,INBK27,INBK27_3,0.909090909,1100,0
'002291,15,INBK27,INBK27_4,0.909090909,1100,0
'002291,15,INSN4,INSN4_18,0.909090909,100,0
'002291,15,FUND23,FUND23_1,0.909090909,1100,0
'002291,15,FUND23,FUND23_3,0.909090909,120,0
'002291,15,FUND23,FUND23_4,0.909090909,180,0
'002291,15,FUND23,FUND23_5,0.909090909,400,0
'002291,15,FUND23,FUND23_6,0.909090909,120,0
'002291,15,FUND23,FUND23_8,0.909090909,110,0
'002291,15,FUND23,FUND23_11,0.909090909,230,0
'002291,15,FUND23,FUND23_12,0.909090909,140,0
'002291,15,FUND23,FUND23_13,0.909090909,270,0
'002291,15,FUND23,FUND23_14,0.909090909,110,0
'002291,15,FUND23,FUND23_16,0.909090909,860,0
'002291,15,FUND23,FUND23_17,0.909090909,110,0
'002291,15,FUND23,FUND23_18,0.909090909,300,0
'002291,15,FUND23,FUND23_28,0.909090909,100,0
'002291,15,FUND23,FUND23_45,0.909090909,400,0
'002291,15,FUND23,FUND23_48,0.909090909,790,0
'002291,15,FUND23,FUND23_52,0.909090909,100,0
'002291,15,FUND23,FUND23_57,0.909090909,360,0
'002291,15,FUND23,FUND23_58,0.909090909,210,0
'002291,15,FUND23,FUND23_59,0.909090909,170,0
'002291,15,FUND23,FUND23_61,0.909090909,180,0
'002291,15,FUND23,FUND23_65,0.909090909,310,0
'002291,15,FUND23,FUND23_67,0.909090909,120,0
'002291,15,FUND23,FUND23_68,0.909090909,1100,0
'002291,15,FUND23,FUND23_71,0.909090909,340,0
'002291,15,FUND23,FUND23_72,0.909090909,150,0
'002291,15,FUND23,FUND23_75,0.909090909,240,0
'002291,15,FUND23,FUND23_76,0.909090909,110,0
'002291,15,FUND23,FUND23_77,0.909090909,370,0
'002291,15,FUND23,FUND23_78,0.909090909,110,0
'002291,15,FUND23,FUND23_80,0.909090909,1100,0
'002291,15,FUND23,FUND23_81,0.909090909,1100,0
'002291,15,FUND23,FUND23_82,0.909090909,600,0
'002291,15,FUND23,FUND23_83,0.909090909,880,0
'002291,15,FUND23,FUND23_84,0.909090909,1100,0
'002291,15,FUND23,FUND23_85,0.909090909,500,0
'002291,15,FUND23,FUND23_87,0.909090909,1100,0
'002291,15,INBK46,INBK46_1,0.909090909,550,0
'002291,15,INSN7,INSN7_32,0.909090909,1100,0
'002291,15,INSN7,INSN7_33,0.909090909,100,0
'002291,15,INSN11,INSN11_1,0.909090909,100,0
'002291,15,INSN11,INSN11_2,0.909090909,100,0
'002291,15,INSN11,INSN11_3,0.909090909,100,0
'002291,15,FUND53,FUND53_3,0.909090909,1100,0
'002291,15,FUND53,FUND53_12,0.909090909,260,0
'002291,15,FUND53,FUND53_28,0.909090909,200,0
'002291,15,FUND54,FUND54_1,0.909090909,1100,0
'002291,15,FUND54,FUND54_3,0.909090909,1100,0
'002291,15,FUND55,FUND55_1,0.909090909,1100,0
'002291,15,FUND55,FUND55_4,0.909090909,100,0
'002291,15,INSN12,INSN12_2,0.909090909,1100,0
'002291,15,INSN12,INSN12_7,0.909090909,1100,0
'002291,15,FUND60,FUND60_7,0.909090909,1100,0
'002291,15,INBK64,INBK64_1,0.907878788,550,0
'002291,15,INBK8,INBK8_10,0.901818182,1100,0
'002291,15,TRST14,TRST14_2,0.896969697,1100,0
'002291,15,INBK35,INBK35_3,0.885454546,360,0
'002291,15,TRST39,TRST39_1,0.884848485,550,0
'002291,15,INSN1,INSN1_1,0.878787879,340,0
'002291,15,INBK19,INBK19_11,0.878787879,1100,0
'002291,15,TRST11,TRST11_1,0.878787879,800,0
'002291,15,INBK29,INBK29_2,0.878787879,220,0
'002291,15,INBK29,INBK29_4,0.878787879,220,0
'002291,15,TRST15,TRST15_1,0.878787879,200,0
'002291,15,FUND28,FUND28_11,0.878787879,1100,0
'002291,15,FUND28,FUND28_12,0.878787879,1100,0
'002291,15,INSN6,INSN6_10,0.878787879,170,0
'002291,15,INBK54,INBK54_3,0.878787879,1100,0
'002291,15,FUND42,FUND42_1,0.878787879,1100,0
'002291,15,FUND42,FUND42_9,0.878787879,690,0
'002291,15,FINC28,FINC28_1,0.878787879,1100,0
'002291,15,INSN12,INSN12_3,0.878787879,1100,0
'002291,15,INSN12,INSN12_14,0.878787879,1100,0
'002291,15,FUND42,FUND42_2,0.877575758,1100,0
'002291,15,FUND42,FUND42_6,0.877575758,700,0
'002291,15,FUND42,FUND42_7,0.877575758,1100,0
'002291,15,INBK22,INBK22_4,0.872727273,1100,0
'002291,15,INBK26,INBK26_3,0.872727273,1100,0
'002291,15,FINC38,FINC38_1,0.872727273,1100,0
'002291,15,INBK23,INBK23_3,0.865454546,200,0
'002291,15,INBK59,INBK59_1,0.863636364,1100,0
'002291,15,FUND60,FUND60_5,0.863636364,600,0
'002291,15,FUND60,FUND60_8,0.863636364,500,0
'002291,15,FINC2,FINC2_1,0.848484849,1100,0
'002291,15,INBK34,INBK34_1,0.848484849,1100,0
'002291,15,FUND37,FUND37_6,0.848484849,500,0
'002291,15,FUND50,FUND50_3,0.848484849,300,0
'002291,15,FUND50,FUND50_4,0.848484849,500,0
'002291,15,TRST39,TRST39_2,0.848484849,1100,0
'002291,15,INBK77,INBK77_3,0.848484849,100,0
'002291,15,FUND32,FUND32_5,0.843636364,280,0
'002291,15,INSN13,INSN13_4,0.843636364,1100,0
'002291,15,INSN13,INSN13_36,0.843636364,1100,0
'002291,15,INSN13,INSN13_54,0.843636364,1100,0
'002291,15,INSN13,INSN13_55,0.843636364,1100,0
'002291,15,INSN13,INSN13_56,0.843636364,1100,0
'002291,15,INSN13,INSN13_57,0.843636364,1100,0
'002291,15,INSN13,INSN13_58,0.843636364,1100,0
'002291,15,INSN13,INSN13_59,0.843636364,1000,0
'002291,15,FUND52,FUND52_10,0.836363636,1100,0
'002291,15,TRST20,TRST20_2,0.833333333,1100,0
'002291,15,INSN6,INSN6_2,0.833333333,1100,0
'002291,15,INSN6,INSN6_3,0.833333333,1100,0
'002291,15,INSN6,INSN6_4,0.833333333,1100,0
'002291,15,INSN6,INSN6_5,0.833333333,1100,0
'002291,15,INSN6,INSN6_8,0.833333333,1100,0
'002291,15,INSN6,INSN6_11,0.833333333,1100,0
'002291,15,INSN6,INSN6_12,0.833333333,1100,0
'002291,15,INSN6,INSN6_13,0.833333333,1100,0
'002291,15,INSN6,INSN6_16,0.833333333,1100,0
'002291,15,INSN6,INSN6_17,0.833333333,1100,0
'002291,15,INSN6,INSN6_18,0.833333333,1100,0
'002291,15,INSN6,INSN6_19,0.833333333,1100,0
'002291,15,INSN6,INSN6_20,0.833333333,1100,0
'002291,15,INSN6,INSN6_23,0.833333333,1100,0
'002291,15,FUND60,FUND60_5,0.833333333,200,0
'002291,15,INBK77,INBK77_40,0.824242424,1100,0
'002291,15,FUND37,FUND37_6,0.818181818,600,0
'002291,15,FUND60,FUND60_8,0.818181818,400,0
'002291,15,INBK23,INBK23_3,0.804848485,200,0
'002291,15,INBK44,INBK44_1,0.793939394,1100,0
'002291,15,FUND1,FUND1_7,0.787878788,1100,0
'002291,15,FUND37,FUND37_2,0.787878788,1100,0
'002291,15,FUND50,FUND50_3,0.787878788,300,0
'002291,15,FUND50,FUND50_4,0.787878788,500,0
'002291,15,INSN12,INSN12_4,0.787878788,1100,0
'002291,15,INSN12,INSN12_5,0.787878788,1100,0
'002291,15,INSN12,INSN12_6,0.787878788,1100,0
'002291,15,INSN12,INSN12_15,0.787878788,1100,0
'002291,15,INBK71,INBK71_4,0.787878788,1100,0
'002291,15,INSN12,INSN12_11,0.787272727,1100,0
'002291,15,INSN12,INSN12_12,0.787272727,1100,0
'002291,15,INSN12,INSN12_13,0.787272727,1100,0
'002291,15,FUND26,FUND26_21,0.76969697,1100,0
'002291,15,FUND26,FUND26_30,0.76969697,1100,0
'002291,15,INSN4,INSN4_18,0.757575758,900,0
'002291,15,INSN7,INSN7_33,0.757575758,900,0
'002291,15,INSN11,INSN11_1,0.757575758,900,0
'002291,15,INSN11,INSN11_2,0.757575758,900,0
'002291,15,INSN11,INSN11_3,0.757575758,900,0
'002291,15,INBK23,INBK23_3,0.744242424,200,0
'002291,15,FUND37,FUND37_7,0.727272727,1100,0
'002291,15,TRST29,TRST29_1,0.727272727,1100,0
'002291,15,FUND53,FUND53_17,0.727272727,1100,0
'002291,15,FUND53,FUND53_18,0.727272727,1100,0
'002291,15,FUND53,FUND53_19,0.727272727,1100,0
'002291,15,INBK72,INBK72_1,0.706060606,1100,0
'002291,15,INSN4,INSN4_18,0.606060606,100,0
'002291,15,INSN7,INSN7_33,0.606060606,100,0
'002291,15,INSN11,INSN11_1,0.606060606,100,0
'002291,15,INSN11,INSN11_2,0.606060606,100,0
'002291,15,INSN11,INSN11_3,0.606060606,100,0
'002292,17,FUND53,FUND53_32,1.6,600,0
'002292,17,FUND53,FUND53_33,1.6,600,0
'002292,17,FUND53,FUND53_42,1.6,800,0
'002292,17,FUND53,FUND53_46,1.6,800,0
'002292,17,FUND53,FUND53_51,1.6,800,0
'002292,17,FUND53,FUND53_54,1.6,800,0
'002292,17,INBK77,INBK77_4,1.6,800,0
'002292,17,INBK77,INBK77_13,1.6,300,0
'002292,17,INBK77,INBK77_19,1.6,150,0
'002292,17,INBK77,INBK77_29,1.6,800,0
'002292,17,INBK77,INBK77_32,1.6,800,0
'002292,17,INBK77,INBK77_34,1.6,800,0
'002292,17,INBK77,INBK77_38,1.56,800,0
'002292,17,INBK77,INBK77_45,1.56,800,0
'002292,17,INBK77,INBK77_18,1.44,100,0
'002292,17,INSN4,INSN4_4,1.4,800,0
'002292,17,FUND53,FUND53_1,1.4,320,0
'002292,17,FUND53,FUND53_12,1.4,200,0
'002292,17,FUND53,FUND53_13,1.4,600,0
'002292,17,FUND53,FUND53_64,1.4,480,0
'002292,17,FUND53,FUND53_21,1.36,100,0
'002292,17,INBK77,INBK77_8,1.36,300,0
'002292,17,INBK77,INBK77_9,1.36,150,0
'002292,17,TRST3,TRST3_1,1.34,800,0
'002292,17,FUND14,FUND14_2,1.28,600,0
'002292,17,FUND53,FUND53_16,1.28,800,0
'002292,17,FUND53,FUND53_20,1.28,800,0
'002292,17,FUND53,FUND53_36,1.28,800,0
'002292,17,FUND53,FUND53_40,1.28,310,0
'002292,17,FUND53,FUND53_63,1.28,180,0
'002292,17,FUND53,FUND53_69,1.28,800,0
'002292,17,INBK77,INBK77_18,1.28,200,0
'002292,17,INBK9,INBK9_1,1.276,800,0
'002292,17,FUND14,FUND14_2,1.24,200,0
'002292,17,FUND34,FUND34_1,1.24,520,0
'002292,17,FUND34,FUND34_6,1.24,430,0
'002292,17,FUND34,FUND34_9,1.24,180,0
'002292,17,FUND34,FUND34_10,1.24,470,0
'002292,17,FUND34,FUND34_11,1.24,460,0
'002292,17,FUND34,FUND34_12,1.24,330,0
'002292,17,FUND34,FUND34_13,1.24,180,0
'002292,17,FUND34,FUND34_40,1.24,290,0
'002292,17,FUND34,FUND34_42,1.24,100,0
'002292,17,FUND34,FUND34_43,1.24,190,0
'002292,17,FUND34,FUND34_46,1.24,100,0
