shares,inscode,bidcode,policy_flag,price_normal,dealseq,stkcd2
320,TRST25,TRST25_1,0,1.1180124224,38,'300018
320,FUND53,FUND53_16,0,1.1180124224,38,'300018
320,FUND53,FUND53_19,0,1.1180124224,38,'300018
320,FUND53,FUND53_20,0,1.1180124224,38,'300018
320,INBK70,INBK70_1,0,1.1180124224,38,'300018
180,FUND58,FUND58_5,0,1.1180124224,38,'300018
100,FUND58,FUND58_6,0,1.1180124224,38,'300018
220,FUND36,FUND36_3,0,1.1127329193,38,'300018
320,INBK2,INBK2_4,0,1.1055900621,38,'300018
320,INBK3,INBK3_3,0,1.1055900621,38,'300018
320,INBK9,INBK9_2,0,1.1055900621,38,'300018
320,FINC7,FINC7_1,0,1.1055900621,38,'300018
100,TRST13,TRST13_1,0,1.1055900621,38,'300018
320,INBK42,INBK42_1,0,1.1055900621,38,'300018
320,FINC21,FINC21_1,0,1.1055900621,38,'300018
320,INBK63,INBK63_2,0,1.1055900621,38,'300018
100,FUND52,FUND52_11,0,1.1055900621,38,'300018
100,INBK48,INBK48_4,0,1.102484472,38,'300018
300,INBK8,INBK8_3,0,1.0869565217,38,'300018
320,INBK10,INBK10_1,0,1.0869565217,38,'300018
320,INBK28,INBK28_5,0,1.0869565217,38,'300018
320,FUND37,FUND37_6,0,1.0869565217,38,'300018
120,INBK66,INBK66_1,0,1.0869565217,38,'300018
320,FUND60,FUND60_5,0,1.0869565217,38,'300018
160,TRST39,TRST39_1,0,1.0795031056,38,'300018
320,INBK44,INBK44_1,0,1.0559006211,38,'300018
320,FUND33,FUND33_5,0,1.0559006211,38,'300018
320,FINC26,FINC26_1,0,1.0559006211,38,'300018
320,INBK77,INBK77_36,0,1.0559006211,38,'300018
320,FUND28,FUND28_12,0,1.0304347826,38,'300018
320,FUND6,FUND6_3,0,1.0248447205,38,'300018
320,FUND6,FUND6_6,0,1.0248447205,38,'300018
180,FUND6,FUND6_12,0,1.0248447205,38,'300018
120,FUND6,FUND6_15,0,1.0248447205,38,'300018
320,INBK13,INBK13_8,0,1.0248447205,38,'300018
120,FUND11,FUND11_5,0,1.0248447205,38,'300018
320,FUND11,FUND11_7,0,1.0248447205,38,'300018
320,FUND53,FUND53_36,0,1.0248447205,38,'300018
320,FUND53,FUND53_38,0,1.0248447205,38,'300018
320,FUND57,FUND57_1,0,1.0248447205,38,'300018
320,FUND57,FUND57_4,0,1.0248447205,38,'300018
150,FUND57,FUND57_7,0,1.0248447205,38,'300018
320,FUND57,FUND57_27,0,1.0248447205,38,'300018
200,FUND57,FUND57_32,0,1.0248447205,38,'300018
320,INBK69,INBK69_15,0,1.0248447205,38,'300018
320,INBK26,INBK26_3,0,1.0149068323,38,'300018
320,INBK58,INBK58_1,0,1.0149068323,38,'300018
320,INBK21,INBK21_1,0,1,38,'300018
300,FINC5,FINC5_1,0,0.9937888199,38,'300018
100,INBK22,INBK22_1,0,0.9937888199,38,'300018
100,TRST24,TRST24_1,0,0.9937888199,38,'300018
320,FUND56,FUND56_6,0,0.9937888199,38,'300018
200,FUND56,FUND56_19,0,0.9937888199,38,'300018
320,INBK8,INBK8_10,0,0.9826086957,38,'300018
200,TRST23,TRST23_1,0,0.9630434783,38,'300018
320,FUND6,FUND6_10,0,0.9627329193,38,'300018
320,FUND27,FUND27_10,0,0.9627329193,38,'300018
320,FUND27,FUND27_11,0,0.9627329193,38,'300018
320,FUND55,FUND55_11,0,0.9627329193,38,'300018
320,INBK67,INBK67_1,0,0.9627329193,38,'300018
160,TRST39,TRST39_1,0,0.9596273292,38,'300018
320,FUND12,FUND12_4,0,0.9565217391,38,'300018
320,FUND12,FUND12_9,0,0.9565217391,38,'300018
320,FUND12,FUND12_11,0,0.9565217391,38,'300018
100,INBK68,INBK68_7,0,0.9565217391,38,'300018
320,FUND6,FUND6_18,0,0.9347826087,38,'300018
320,FUND1,FUND1_2,0,0.9332298137,38,'300018
320,FUND1,FUND1_7,0,0.9332298137,38,'300018
320,FUND2,FUND2_21,0,0.9316770186,38,'300018
320,FUND2,FUND2_35,0,0.9316770186,38,'300018
320,FUND2,FUND2_38,0,0.9316770186,38,'300018
320,INBK22,INBK22_4,0,0.9316770186,38,'300018
320,INBK27,INBK27_3,0,0.9316770186,38,'300018
320,INBK33,INBK33_4,0,0.9316770186,38,'300018
320,INBK34,INBK34_1,0,0.9316770186,38,'300018
320,FUND28,FUND28_9,0,0.9316770186,38,'300018
320,FUND28,FUND28_11,0,0.9316770186,38,'300018
320,FUND52,FUND52_5,0,0.9316770186,38,'300018
320,FUND52,FUND52_8,0,0.9316770186,38,'300018
320,FUND52,FUND52_9,0,0.9316770186,38,'300018
320,FUND53,FUND53_37,0,0.9316770186,38,'300018
110,INBK35,INBK35_3,0,0.9217391304,38,'300018
320,INBK77,INBK77_40,0,0.900621118,38,'300018
320,INBK72,INBK72_1,0,0.8944099379,38,'300018
320,FUND16,FUND16_9,0,0.8913043478,38,'300018
320,FUND25,FUND25_11,0,0.8913043478,38,'300018
320,FUND18,FUND18_13,0,0.8881987578,38,'300018
320,INBK19,INBK19_11,0,0.8695652174,38,'300018
320,FUND18,FUND18_3,0,0.8695652174,38,'300018
110,INBK35,INBK35_3,0,0.8586956522,38,'300018
320,INBK41,INBK41_1,0,0.8540372671,38,'300018
320,FUND15,FUND15_11,0,0.850621118,38,'300018
320,FINC24,FINC24_1,0,0.8385093168,38,'300018
100,FUND55,FUND55_6,0,0.8385093168,38,'300018
320,FINC30,FINC30_1,0,0.8385093168,38,'300018
200,INBK5,INBK5_2,0,0.8291925466,38,'300018
320,TRST17,TRST17_1,0,0.8291925466,38,'300018
320,INBK77,INBK77_38,0,0.8291925466,38,'300018
320,INBK77,INBK77_45,0,0.8291925466,38,'300018
120,TRST23,TRST23_1,0,0.8077639752,38,'300018
320,FUND23,FUND23_21,0,0.8074534161,38,'300018
100,FUND23,FUND23_22,0,0.8074534161,38,'300018
100,FUND23,FUND23_24,0,0.8074534161,38,'300018
320,FUND23,FUND23_27,0,0.8074534161,38,'300018
150,FUND23,FUND23_40,0,0.8074534161,38,'300018
320,FUND23,FUND23_44,0,0.8074534161,38,'300018
100,FUND23,FUND23_69,0,0.8074534161,38,'300018
320,FUND39,FUND39_4,0,0.8074534161,38,'300018
230,FUND39,FUND39_20,0,0.8074534161,38,'300018
300,FUND39,FUND39_21,0,0.8074534161,38,'300018
320,FUND39,FUND39_23,0,0.8074534161,38,'300018
320,INBK50,INBK50_3,0,0.801242236,38,'300018
320,FUND8,FUND8_1,0,0.7919254658,38,'300018
320,FUND8,FUND8_5,0,0.7919254658,38,'300018
260,INBK67,INBK67_4,0,0.7919254658,38,'300018
100,INBK35,INBK35_3,0,0.7900621118,38,'300018
320,INBK20,INBK20_5,0,0.7763975155,38,'300018
320,FUND19,FUND19_8,0,0.7763975155,38,'300018
130,FUND37,FUND37_7,0,0.7763975155,38,'300018
120,INBK71,INBK71_3,0,0.7763975155,38,'300018
320,FINC28,FINC28_1,0,0.7717391304,38,'300018
320,INBK59,INBK59_1,0,0.7453416149,38,'300018
320,TRST39,TRST39_5,0,0.7375776398,38,'300018
320,INBK64,INBK64_1,0,0.7298136646,38,'300018
320,FUND4,FUND4_12,0,0.6909937888,38,'300018
320,INBK24,INBK24_1,0,0.6894409938,38,'300018
320,INBK12,INBK12_4,0,0.6832298137,38,'300018
300,FUND19,FUND19_2,0,0.6832298137,38,'300018
320,FUND19,FUND19_5,0,0.6832298137,38,'300018
320,FUND19,FUND19_6,0,0.6832298137,38,'300018
320,FUND19,FUND19_11,0,0.6832298137,38,'300018
320,INBK71,INBK71_4,0,0.6832298137,38,'300018
100,FUND19,FUND19_9,0,0.652173913,38,'300018
160,INBK48,INBK48_4,0,1.48,38,'300019
260,FUND53,FUND53_19,0,1.36,38,'300019
260,TRST30,TRST30_3,0,1.24,38,'300019
260,TRST30,TRST30_9,0,1.24,38,'300019
260,TRST30,TRST30_11,0,1.24,38,'300019
260,FINC32,FINC32_1,0,1.24,38,'300019
260,TRST32,TRST32_1,0,1.24,38,'300019
260,TRST32,TRST32_2,0,1.24,38,'300019
260,TRST32,TRST32_3,0,1.24,38,'300019
260,TRST32,TRST32_4,0,1.24,38,'300019
260,TRST32,TRST32_5,0,1.24,38,'300019
260,TRST32,TRST32_7,0,1.24,38,'300019
260,INBK15,INBK15_3,0,1.16,38,'300019
260,FUND58,FUND58_5,0,1.16,38,'300019
260,INBK49,INBK49_1,0,1.12,38,'300019
260,FINC19,FINC19_1,0,1.12,38,'300019
260,TRST32,TRST32_6,0,1.12,38,'300019
260,INBK57,INBK57_1,0,1.08,38,'300019
260,FINC2,FINC2_1,0,1.04,38,'300019
260,FUND9,FUND9_18,0,1.04,38,'300019
260,FUND9,FUND9_20,0,1.04,38,'300019
260,FUND9,FUND9_24,0,1.04,38,'300019
260,INBK27,INBK27_9,0,1.04,38,'300019
260,INBK42,INBK42_1,0,1.04,38,'300019
260,INBK44,INBK44_1,0,1.04,38,'300019
260,TRST19,TRST19_1,0,1.04,38,'300019
100,FUND37,FUND37_6,0,1.04,38,'300019
260,INBK53,INBK53_1,0,1.04,38,'300019
260,INBK61,INBK61_1,0,1.04,38,'300019
260,INBK63,INBK63_2,0,1.04,38,'300019
260,FUND52,FUND52_11,0,1.04,38,'300019
130,INBK66,INBK66_1,0,1.04,38,'300019
260,FUND57,FUND57_7,0,1.04,38,'300019
260,FUND57,FUND57_27,0,1.04,38,'300019
260,INBK70,INBK70_1,0,1.04,38,'300019
260,INBK75,INBK75_1,0,1.04,38,'300019
260,TRST25,TRST25_1,0,1.02,38,'300019
260,INBK7,INBK7_2,0,1.0148,38,'300019
260,INBK2,INBK2_4,0,1.014,38,'300019
260,INBK9,INBK9_2,0,1.014,38,'300019
260,FINC7,FINC7_1,0,1.014,38,'300019
100,TRST13,TRST13_1,0,1.014,38,'300019
260,INBK34,INBK34_1,0,1.014,38,'300019
260,INBK48,INBK48_1,0,1.014,38,'300019
260,FINC21,FINC21_1,0,1.014,38,'300019
260,INBK28,INBK28_5,0,1.008,38,'300019
100,INBK48,INBK48_4,0,1.0076,38,'300019
260,FUND10,FUND10_15,0,1.0072,38,'300019
260,FUND28,FUND28_12,0,1.0072,38,'300019
130,TRST39,TRST39_1,0,1.0052,38,'300019
260,FUND6,FUND6_6,0,1,38,'300019
260,FUND10,FUND10_6,0,1,38,'300019
200,FUND10,FUND10_12,0,1,38,'300019
260,FUND10,FUND10_14,0,1,38,'300019
260,FUND12,FUND12_11,0,1,38,'300019
260,FUND27,FUND27_11,0,1,38,'300019
260,FUND52,FUND52_5,0,1,38,'300019
260,FUND52,FUND52_8,0,1,38,'300019
260,FUND52,FUND52_9,0,1,38,'300019
130,INBK66,INBK66_1,0,1,38,'300019
220,INBK67,INBK67_4,0,1,38,'300019
100,INBK68,INBK68_7,0,0.992,38,'300019
260,INBK54,INBK54_3,0,0.972,38,'300019
260,INBK5,INBK5_2,0,0.96,38,'300019
260,FUND55,FUND55_11,0,0.96,38,'300019
260,FUND12,FUND12_4,0,0.92,38,'300019
260,FUND12,FUND12_9,0,0.92,38,'300019
160,TRST30,TRST30_6,0,0.912,38,'300019
260,INBK50,INBK50_3,0,0.9112,38,'300019
260,INBK2,INBK2_1,0,0.9072,38,'300019
130,TRST39,TRST39_1,0,0.9044,38,'300019
260,INBK21,INBK21_1,0,0.9,38,'300019
260,INBK41,INBK41_1,0,0.9,38,'300019
260,INBK20,INBK20_5,0,0.896,38,'300019
130,INBK35,INBK35_3,0,0.8912,38,'300019
260,INBK22,INBK22_4,0,0.88,38,'300019
260,FUND23,FUND23_21,0,0.88,38,'300019
100,FUND23,FUND23_24,0,0.88,38,'300019
130,FUND23,FUND23_40,0,0.88,38,'300019
260,FUND23,FUND23_44,0,0.88,38,'300019
100,FUND23,FUND23_69,0,0.88,38,'300019
260,FUND53,FUND53_16,0,0.88,38,'300019
260,FUND53,FUND53_20,0,0.88,38,'300019
260,INBK74,INBK74_2,0,0.88,38,'300019
260,FUND4,FUND4_12,0,0.86,38,'300019
260,FUND4,FUND4_13,0,0.86,38,'300019
260,TRST39,TRST39_5,0,0.8592,38,'300019
260,INBK33,INBK33_4,0,0.84,38,'300019
260,FINC24,FINC24_1,0,0.84,38,'300019
260,INBK59,INBK59_1,0,0.84,38,'300019
260,INBK77,INBK77_36,0,0.808,38,'300019
260,INBK77,INBK77_40,0,0.808,38,'300019
260,INBK12,INBK12_4,0,0.8,38,'300019
260,INBK19,INBK19_11,0,0.8,38,'300019
100,FUND17,FUND17_9,0,0.8,38,'300019
260,FUND28,FUND28_11,0,0.8,38,'300019
260,INBK77,INBK77_38,0,0.8,38,'300019
260,INBK77,INBK77_45,0,0.8,38,'300019
130,INBK35,INBK35_3,0,0.7864,38,'300019
260,INBK24,INBK24_1,0,0.78,38,'300019
260,FUND27,FUND27_10,0,0.78,38,'300019
260,FINC30,FINC30_1,0,0.78,38,'300019
260,INBK72,INBK72_1,0,0.78,38,'300019
260,FUND18,FUND18_3,0,0.76,38,'300019
260,FUND18,FUND18_11,0,0.76,38,'300019
260,INBK29,INBK29_1,0,0.756,38,'300019
260,INBK29,INBK29_2,0,0.756,38,'300019
260,INBK8,INBK8_10,0,0.74,38,'300019
260,FUND2,FUND2_21,0,0.72,38,'300019
260,FUND2,FUND2_35,0,0.72,38,'300019
260,FUND2,FUND2_38,0,0.72,38,'300019
260,FUND25,FUND25_11,0,0.72,38,'300019
260,FUND39,FUND39_23,0,0.72,38,'300019
260,INBK69,INBK69_15,0,0.72,38,'300019
260,INBK67,INBK67_1,0,0.702,38,'300019
260,INBK13,INBK13_8,0,0.648,38,'300019
260,INBK71,INBK71_4,0,0.648,38,'300019
260,FUND19,FUND19_6,0,0.64,38,'300019
260,FUND53,FUND53_36,0,0.6232,38,'300019
260,FUND53,FUND53_37,0,0.6232,38,'300019
260,FINC28,FINC28_1,0,0.6,38,'300019
300,INBK48,INBK48_4,0,1.3888888889,46,'300020
200,FUND10,FUND10_14,0,1.3636363636,46,'300020
400,FUND10,FUND10_15,0,1.3636363636,46,'300020
400,INBK70,INBK70_1,0,1.2626262626,46,'300020
400,FUND8,FUND8_1,0,1.2121212121,46,'300020
400,INBK9,INBK9_1,0,1.2070707071,46,'300020
400,INBK73,INBK73_5,0,1.202020202,46,'300020
400,TRST19,TRST19_1,0,1.1616161616,46,'300020
400,FINC32,FINC32_1,0,1.1414141414,46,'300020
400,TRST32,TRST32_3,0,1.1414141414,46,'300020
400,INBK15,INBK15_3,0,1.1363636364,46,'300020
400,FUND11,FUND11_7,0,1.1111111111,46,'300020
150,FUND53,FUND53_17,0,1.1111111111,46,'300020
100,FUND53,FUND53_18,0,1.1111111111,46,'300020
400,FUND53,FUND53_19,0,1.1111111111,46,'300020
400,INBK69,INBK69_15,0,1.1111111111,46,'300020
100,INBK77,INBK77_38,0,1.1111111111,46,'300020
400,INBK77,INBK77_45,0,1.1111111111,46,'300020
400,TRST22,TRST22_1,0,1.0909090909,46,'300020
400,FINC19,FINC19_1,0,1.0909090909,46,'300020
400,INBK61,INBK61_1,0,1.0909090909,46,'300020
400,INBK53,INBK53_1,0,1.0833333333,46,'300020
400,INBK2,INBK2_1,0,1.0707070707,46,'300020
400,INBK2,INBK2_4,0,1.0606060606,46,'300020
400,FUND18,FUND18_11,0,1.0606060606,46,'300020
200,FUND26,FUND26_33,0,1.0606060606,46,'300020
400,FUND26,FUND26_52,0,1.0606060606,46,'300020
400,FUND39,FUND39_20,0,1.0606060606,46,'300020
400,FUND39,FUND39_21,0,1.0606060606,46,'300020
400,FUND39,FUND39_22,0,1.0606060606,46,'300020
400,FUND39,FUND39_23,0,1.0606060606,46,'300020
100,INSN7,INSN7_11,0,1.0606060606,46,'300020
400,INBK58,INBK58_1,0,1.0606060606,46,'300020
100,INBK66,INBK66_1,0,1.0606060606,46,'300020
400,INBK75,INBK75_1,0,1.0606060606,46,'300020
400,INBK9,INBK9_2,0,1.0505050505,46,'300020
200,TRST39,TRST39_1,0,1.0404040404,46,'300020
400,INBK42,INBK42_1,0,1.0363636364,46,'300020
300,INBK19,INBK19_2,0,1.0353535354,46,'300020
400,INBK33,INBK33_4,0,1.0353535354,46,'300020
350,TRST24,TRST24_1,0,1.0353535354,46,'300020
400,TRST25,TRST25_1,0,1.0202020202,46,'300020
400,INBK22,INBK22_4,0,1.0101010101,46,'300020
400,INBK27,INBK27_9,0,1.0101010101,46,'300020
400,FUND23,FUND23_21,0,1.0101010101,46,'300020
400,FUND23,FUND23_23,0,1.0101010101,46,'300020
400,FUND23,FUND23_24,0,1.0101010101,46,'300020
200,FUND23,FUND23_40,0,1.0101010101,46,'300020
400,FUND23,FUND23_43,0,1.0101010101,46,'300020
400,FUND23,FUND23_44,0,1.0101010101,46,'300020
400,FUND23,FUND23_47,0,1.0101010101,46,'300020
400,FUND27,FUND27_10,0,1.0101010101,46,'300020
400,FUND27,FUND27_11,0,1.0101010101,46,'300020
400,FUND28,FUND28_12,0,1.0101010101,46,'300020
200,INBK66,INBK66_1,0,1.0101010101,46,'300020
300,FUND58,FUND58_1,0,1.0101010101,46,'300020
100,FUND58,FUND58_3,0,1.0101010101,46,'300020
400,FUND58,FUND58_5,0,1.0101010101,46,'300020
400,FUND55,FUND55_11,0,1,46,'300020
300,INBK54,INBK54_3,0,0.9898989899,46,'300020
400,INBK21,INBK21_1,0,0.9848484848,46,'300020
400,FUND4,FUND4_12,0,0.9772727273,46,'300020
100,INBK48,INBK48_4,0,0.9722222222,46,'300020
400,INBK14,INBK14_6,0,0.9646464646,46,'300020
400,INBK50,INBK50_3,0,0.9616161616,46,'300020
400,FINC2,FINC2_1,0,0.9595959596,46,'300020
200,FINC5,FINC5_1,0,0.9595959596,46,'300020
300,FUND12,FUND12_11,0,0.9595959596,46,'300020
400,FINC7,FINC7_1,0,0.9595959596,46,'300020
400,FUND28,FUND28_4,0,0.9595959596,46,'300020
400,FUND28,FUND28_9,0,0.9595959596,46,'300020
400,FUND28,FUND28_11,0,0.9595959596,46,'300020
100,INBK66,INBK66_1,0,0.9595959596,46,'300020
400,TRST32,TRST32_6,0,0.9595959596,46,'300020
100,FUND59,FUND59_2,0,0.9595959596,46,'300020
400,INBK3,INBK3_3,0,0.9545454545,46,'300020
400,INBK7,INBK7_2,0,0.9545454545,46,'300020
400,FUND6,FUND6_6,0,0.9545454545,46,'300020
400,INBK13,INBK13_8,0,0.9545454545,46,'300020
100,TRST13,TRST13_1,0,0.9545454545,46,'300020
400,FINC21,FINC21_1,0,0.9545454545,46,'300020
200,TRST39,TRST39_1,0,0.9343434343,46,'300020
140,INBK35,INBK35_3,0,0.9257575758,46,'300020
310,TRST30,TRST30_6,0,0.9191919192,46,'300020
400,INBK19,INBK19_11,0,0.9090909091,46,'300020
400,INBK44,INBK44_1,0,0.9090909091,46,'300020
200,TRST18,TRST18_1,0,0.9090909091,46,'300020
400,FUND53,FUND53_37,0,0.9090909091,46,'300020
400,TRST31,TRST31_1,0,0.9090909091,46,'300020
100,FUND59,FUND59_2,0,0.9090909091,46,'300020
400,INBK77,INBK77_32,0,0.9090909091,46,'300020
400,INBK34,INBK34_1,0,0.8838383838,46,'300020
130,INBK35,INBK35_3,0,0.8621212121,46,'300020
400,INBK28,INBK28_5,0,0.8585858586,46,'300020
400,FUND19,FUND19_8,0,0.8585858586,46,'300020
400,FUND34,FUND34_22,0,0.8585858586,46,'300020
400,INBK59,INBK59_1,0,0.8585858586,46,'300020
400,FINC30,FINC30_1,0,0.8585858586,46,'300020
400,INBK24,INBK24_1,0,0.8484848485,46,'300020
350,INBK67,INBK67_4,0,0.8484848485,46,'300020
400,INBK72,INBK72_1,0,0.8333333333,46,'300020
400,INBK22,INBK22_1,0,0.8080808081,46,'300020
400,FUND34,FUND34_18,0,0.8080808081,46,'300020
400,FUND34,FUND34_24,0,0.8080808081,46,'300020
400,FUND34,FUND34_25,0,0.8080808081,46,'300020
400,FUND34,FUND34_27,0,0.8080808081,46,'300020
400,INBK5,INBK5_2,0,0.803030303,46,'300020
130,INBK35,INBK35_3,0,0.7994949495,46,'300020
400,INBK26,INBK26_3,0,0.7878787879,46,'300020
400,INBK8,INBK8_10,0,0.7777777778,46,'300020
400,INBK67,INBK67_1,0,0.7363636364,46,'300020
400,FUND19,FUND19_6,0,0.7070707071,46,'300020
400,FUND19,FUND19_11,0,0.7070707071,46,'300020
150,FUND19,FUND19_12,0,0.7070707071,46,'300020
400,INBK64,INBK64_1,0,0.7070707071,46,'300020
400,INBK77,INBK77_36,0,0.6868686869,46,'300020
400,INBK77,INBK77_40,0,0.6868686869,46,'300020
400,INBK71,INBK71_4,0,0.6060606061,46,'300020
360,INBK2,INBK2_1,0,1.6307692308,46,'300021
360,FUND28,FUND28_12,0,1.4615384615,46,'300021
250,INBK77,INBK77_38,0,1.3846153846,46,'300021
360,INBK77,INBK77_45,0,1.3846153846,46,'300021
260,INBK48,INBK48_4,0,1.3461538462,46,'300021
180,FUND10,FUND10_14,0,1.3153846154,46,'300021
360,FUND10,FUND10_15,0,1.3153846154,46,'300021
360,FINC19,FINC19_1,0,1.2615384615,46,'300021
360,INBK15,INBK15_3,0,1.2307692308,46,'300021
360,FUND28,FUND28_11,0,1.2307692308,46,'300021
200,TRST36,TRST36_1,0,1.2253846154,46,'300021
360,INBK9,INBK9_1,0,1.2230769231,46,'300021
100,FUND7,FUND7_2,0,1.1923076923,46,'300021
300,FUND7,FUND7_5,0,1.1923076923,46,'300021
360,FUND17,FUND17_9,0,1.1923076923,46,'300021
360,FUND17,FUND17_10,0,1.1923076923,46,'300021
360,INBK53,INBK53_1,0,1.1538461538,46,'300021
360,FUND46,FUND46_1,0,1.1538461538,46,'300021
240,INBK66,INBK66_1,0,1.1538461538,46,'300021
360,INBK69,INBK69_15,0,1.1538461538,46,'300021
200,FUND53,FUND53_17,0,1.1230769231,46,'300021
350,FUND53,FUND53_18,0,1.1230769231,46,'300021
360,FUND53,FUND53_19,0,1.1230769231,46,'300021
360,INBK74,INBK74_2,0,1.12,46,'300021
360,INBK50,INBK50_3,0,1.1076923077,46,'300021
360,INBK9,INBK9_2,0,1.0846153846,46,'300021
360,FUND14,FUND14_2,0,1.0846153846,46,'300021
360,FUND14,FUND14_4,0,1.0846153846,46,'300021
360,INBK11,INBK11_2,0,1.0769230769,46,'300021
360,INBK11,INBK11_4,0,1.0769230769,46,'300021
200,FUND8,FUND8_1,0,1.0769230769,46,'300021
360,INBK22,INBK22_4,0,1.0769230769,46,'300021
360,INBK27,INBK27_9,0,1.0769230769,46,'300021
360,TRST19,TRST19_1,0,1.0769230769,46,'300021
360,INBK58,INBK58_1,0,1.0769230769,46,'300021
120,INBK66,INBK66_1,0,1.0769230769,46,'300021
360,INBK75,INBK75_1,0,1.0769230769,46,'300021
360,TRST22,TRST22_1,0,1.0753846154,46,'300021
100,FUND52,FUND52_11,0,1.0692307692,46,'300021
180,TRST39,TRST39_1,0,1.0653846154,46,'300021
360,TRST31,TRST31_1,0,1.0384615385,46,'300021
360,INBK73,INBK73_5,0,1.0384615385,46,'300021
360,INBK42,INBK42_1,0,1.0230769231,46,'300021
360,FINC32,FINC32_1,0,1.0230769231,46,'300021
360,TRST32,TRST32_3,0,1.0230769231,46,'300021
360,TRST8,TRST8_1,0,1.0192307692,46,'300021
100,INBK48,INBK48_4,0,1.0069230769,46,'300021
360,INBK54,INBK54_3,0,1.0015384615,46,'300021
200,TRST23,TRST23_1,0,1.0007692308,46,'300021
360,FINC2,FINC2_1,0,1,46,'300021
180,FINC5,FINC5_1,0,1,46,'300021
360,FUND9,FUND9_19,0,1,46,'300021
360,FUND9,FUND9_20,0,1,46,'300021
360,FUND9,FUND9_24,0,1,46,'300021
300,INBK19,INBK19_2,0,1,46,'300021
360,INBK21,INBK21_1,0,1,46,'300021
360,FINC7,FINC7_1,0,1,46,'300021
200,FUND19,FUND19_3,0,1,46,'300021
360,FUND19,FUND19_6,0,1,46,'300021
300,FUND20,FUND20_5,0,1,46,'300021
300,FUND23,FUND23_21,0,1,46,'300021
300,FUND23,FUND23_23,0,1,46,'300021
360,FUND23,FUND23_24,0,1,46,'300021
180,FUND23,FUND23_40,0,1,46,'300021
360,FUND23,FUND23_43,0,1,46,'300021
360,FUND23,FUND23_44,0,1,46,'300021
360,FUND23,FUND23_47,0,1,46,'300021
360,FUND27,FUND27_10,0,1,46,'300021
360,FUND27,FUND27_11,0,1,46,'300021
360,FUND45,FUND45_5,0,1,46,'300021
360,TRST25,TRST25_1,0,1,46,'300021
100,INBK62,INBK62_1,0,1,46,'300021
360,INBK77,INBK77_32,0,1,46,'300021
360,INBK28,INBK28_5,0,0.9846153846,46,'300021
360,INBK2,INBK2_4,0,0.9692307692,46,'300021
360,FUND11,FUND11_7,0,0.9692307692,46,'300021
100,FUND55,FUND55_9,0,0.9692307692,46,'300021
360,FUND55,FUND55_11,0,0.9692307692,46,'300021
360,INBK33,INBK33_4,0,0.9615384615,46,'300021
360,TRST14,TRST14_2,0,0.9615384615,46,'300021
360,INBK57,INBK57_1,0,0.9615384615,46,'300021
360,TRST32,TRST32_6,0,0.9615384615,46,'300021
180,TRST39,TRST39_1,0,0.95,46,'300021
360,INBK7,INBK7_2,0,0.9423076923,46,'300021
360,FUND6,FUND6_6,0,0.9423076923,46,'300021
360,INBK26,INBK26_3,0,0.9423076923,46,'300021
100,TRST13,TRST13_1,0,0.9423076923,46,'300021
360,INBK34,INBK34_1,0,0.9423076923,46,'300021
360,FINC21,FINC21_1,0,0.9423076923,46,'300021
360,TRST30,TRST30_6,0,0.9384615385,46,'300021
360,INBK44,INBK44_1,0,0.9230769231,46,'300021
120,FUND53,FUND53_4,0,0.9230769231,46,'300021
360,FUND53,FUND53_20,0,0.9230769231,46,'300021
120,FUND53,FUND53_26,0,0.9230769231,46,'300021
360,INBK70,INBK70_1,0,0.9230769231,46,'300021
180,INBK35,INBK35_3,0,0.9,46,'300021
360,INBK29,INBK29_1,0,0.8769230769,46,'300021
360,INBK29,INBK29_2,0,0.8769230769,46,'300021
360,FINC30,FINC30_1,0,0.8615384615,46,'300021
360,FUND9,FUND9_18,0,0.8461538462,46,'300021
360,INBK22,INBK22_1,0,0.8461538462,46,'300021
360,INBK59,INBK59_1,0,0.8461538462,46,'300021
200,FUND55,FUND55_6,0,0.8461538462,46,'300021
360,FUND58,FUND58_5,0,0.8461538462,46,'300021
360,INBK77,INBK77_36,0,0.8461538462,46,'300021
360,INBK77,INBK77_40,0,0.8461538462,46,'300021
360,INBK24,INBK24_1,0,0.8307692308,46,'300021
180,INBK35,INBK35_3,0,0.8161538462,46,'300021
160,TRST23,TRST23_1,0,0.8084615385,46,'300021
360,INBK13,INBK13_8,0,0.8076923077,46,'300021
360,INBK19,INBK19_11,0,0.8076923077,46,'300021
360,INBK20,INBK20_5,0,0.8076923077,46,'300021
360,FUND53,FUND53_14,0,0.8076923077,46,'300021
360,FUND53,FUND53_37,0,0.8076923077,46,'300021
320,INBK67,INBK67_4,0,0.8076923077,46,'300021
360,INBK72,INBK72_1,0,0.8076923077,46,'300021
360,FUND60,FUND60_5,0,0.8076923077,46,'300021
150,INBK29,INBK29_4,0,0.8023076923,46,'300021
360,INBK5,INBK5_2,0,0.7692307692,46,'300021
360,FUND26,FUND26_52,0,0.7692307692,46,'300021
260,INBK62,INBK62_1,0,0.7692307692,46,'300021
360,INBK64,INBK64_1,0,0.7692307692,46,'300021
360,TRST17,TRST17_1,0,0.75,46,'300021
360,INBK8,INBK8_10,0,0.7269230769,46,'300021
210,INBK29,INBK29_4,0,0.7269230769,46,'300021
200,FUND19,FUND19_12,0,0.6538461538,46,'300021
340,INBK48,INBK48_4,0,1.5730337079,46,'300022
